680,FOURTH POSITION MORTGAGE RECORDED DOCUMENT BOOK NUMBER,AlphaNumeric,,6,,"The Book number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
681,FOURTH POSITION MORTGAGE RECORDED DOCUMENT PAGE NUMBER,AlphaNumeric,,6,,"The Page number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
682,FOURTH POSITION MORTGAGE AMOUNT,Numeric,,13,2,The amount of the mortgage at the time of the transaction.
683,FOURTH POSITION MORTGAGE LOAN TYPE CODE - ENRICHED,AlphaNumeric,MTGTP,5,,"Type of loan secured, identified primarily as Conventional (CNV), Federal Housing Administration (FHA), or Veteran's Administration (VA)."
684,FOURTH POSITION MORTGAGE LOAN TYPE CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Loan Type Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
685,FOURTH POSITION MORTGAGE INTEREST RATE - ENRICHED,Numeric,,7,4,Fixed interest rate at mortgage origination derived from recorded loan documents or enriched through additional data sources and predictive machine learning models.  Adjustable interest rate per the recorded loan documents for mortgage records. Example rates: 3.754 or 5.258
686,FOURTH POSITION MORTGAGE INTEREST RATE CONFIDENCE RANK - ENRICHED,Numeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Interest Rate. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
687,FOURTH POSITION MORTGAGE INTEREST RATE TYPE CODE - ENRICHED,AlphaNumeric,MTGRT,3,,CoreLogic standardized value indicating the type of mortgage interest rate.
688,FOURTH POSITION MORTGAGE INTEREST RATE TYPE CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Interest Rate Type Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
689,FOURTH POSITION MORTGAGE TERM - ENRICHED,Numeric,,5,,"Specific term associated with mortgage. Examples: 10, 15, 25"
690,FOURTH POSITION MORTGAGE TERM CONFIDENCE RANK - ENRICHED,Numeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Term. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
691,FOURTH POSITION MORTGAGE TERM CODE - ENRICHED,AlphaNumeric,MTGTC,1,,"Code used to identify whether the number stored in MORTGAGE TERM is in days, months or years. Enriched data is represented by 'Y'EARS only."
692,FOURTH POSITION MORTGAGE TERM CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Term Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
693,FOURTH POSITION MORTGAGE MATURITY DATE,Numeric,,8,,The date the mortgage becomes due. Format: YYYYMMDD.
FOURTH POSITION OPEN LIEN LOAN MODIFICATION,,,,,,
694,FOURTH POSITION MORTGAGE MODIFICATION AMOUNT,Numeric,,13,2,The amount of the mortgage modification.
695,FOURTH POSITION MORTGAGE MODIFICATION MATURITY DATE,Numeric,,8,,The date the mortgage modification becomes due. Format: YYYYMMDD.
696,FOURTH POSITION MORTGAGE MODIFICATION INTEREST RATE,Numeric,,7,4,Interest rate on the mortgage modification.
697,FOURTH POSITION MORTGAGE MODIFICATION INTEREST RATE TYPE CODE,AlphaNumeric,MTGRT,3,,Interest rate type code on the mortgage modification. RESERVED FOR FUTURE USE.
698,FOURTH POSITION MORTGAGE MODIFICATION TERM,Numeric,,2,,"Specific term associated with mortgage modification. Examples: 10, 15, 25 RESERVED FOR FUTURE USE."
699,FOURTH POSITION MORTGAGE MODIFICATION TERM CODE,AlphaNumeric,MTGTC,1,,"Term code used for the mortgage modification to identify whether the TERM is stored in days, months or years. RESERVED FOR FUTURE USE."
700,FOURTH POSITION MORTGAGE MODIFICATION LENDER FULL NAME,AlphaNumeric,,60,,Lender Full Name for the mortgage modification to identify the modification lender. RESERVED FOR FUTURE USE.
FOURTH POSITION OPEN LIEN (PREMIUM) - ENRICHED,,,,,,
701,FOURTH POSITION CONFORMING LOAN INDICATOR - ENRICHED,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan is considered a conforming loan. 
0 or null = not applicable, 1= applicable."
702,FOURTH POSITION EQUITY LOAN INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan is an equity loan. 
0 or null = not applicable, 1= applicable."
703,FOURTH POSITION FHA LOAN INDICATOR - ENRICHED,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan is an FHA (Federal Housing Authority) loan. 
0 or null = not applicable, 1= applicable."
704,FOURTH POSITION CONSTRUCTION LOAN INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if this mortgage is specifically for any type of construction on the property and is identified as a construction loan on the trust documents.
0 or null = not applicable, 1= applicable."
705,FOURTH POSITION PRIVATE PARTY LENDER INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan lender is a private party or lender not currently listed in the CoreLogic Lender table. 
0 or null = not applicable, 1= applicable."
706,FOURTH POSITION SELLER CARRY BACK INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if part or all of the mortgage loan is carried by the seller. 
0 or null = not applicable, 1= applicable."
707,FOURTH POSITION PLANNED UNIT DEVELOPMENT (PUD) RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Planned Unit Development (PUD) Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
708,FOURTH POSITION MULTIFAMILY RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Multifamily Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
709,FOURTH POSITION CONDOMINIUM RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Condominium Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
710,FOURTH POSITION SECOND HOME RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Second Home Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
711,FOURTH POSITION GOVERNMENT SPONSORED ENTERPRISE (GSE) ELIGIBLE MORTGAGE INDICATOR,AlphaNumeric,,1,,"Indicates if a Government Sponsored Enterprise Mortgage Rider was recorded with the mortgage loan. 
0 or null = not applicable, 1= applicable."
712,FOURTH POSITION VARIABLE RIDER INDICATOR,AlphaNumeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan contains an adjustable or variable rate rider.
0 or null = not applicable, 1= applicable."
FOURTH POSITION OPEN LIEN ARM V2,,,,,,
713,FOURTH POSITION MORTGAGE ARM INITIAL RESET DATE,Numeric,,8,,CoreLogic derived interest rate change date for an adjustable mortgage. First interest rate reset date. Format: YYYYMMDD.
714,FOURTH POSITION MORTGAGE ARM NEXT RESET DATE,Numeric,,8,,Next interest rate change date after first change. Format: YYYYMMDD.
715,FOURTH POSITION MORTGAGE ARM CHANGE INTERVAL,Numeric,,3,,Identifies the number of intervals for interest rate changes for an adjustable mortgage. Numeric value in conjunction with MORTGAGE ARM FREQUENCY.
716,FOURTH POSITION MORTGAGE ARM FREQUENCY,AlphaNumeric,,2,,Indicates the measurement of time in relation to the interest rate reset/change of the adjustable mortgage. Values: W = Weekly; M = Monthly; Q = Quarterly; Y = Yearly.
717,FOURTH POSITION MORTGAGE ARM CALCULATION CHANGE,Numeric,,7,4,Percentage points added to the Index rate to calculate the new interest rate. Value added to current index to determine new interest rate. Only for adjustable rate mortgages.
718,FOURTH POSITION MORTGAGE ARM MAXIMUM INTEREST RATE,Numeric,,7,4,Maximum interest rate allowed per the life of the loan. Lifetime interest rate maximum. Only for adjustable rate mortgages.
719,FOURTH POSITION MORTGAGE ARM INDEX TYPE CODE,AlphaNumeric,,3,,Indicates which index is used to determine the adjustable mortgage interest rate. Value Description SOF SOFR LIB LIBOR CMT Constant Maturity Treasury MTA Monthly Treasury Average LAM LAMA PRM Prime DIS 11th District BIL Treasury Bill FNM FNMA (Fannie Mae) OTH Other
720,FOURTH POSITION MORTGAGE ARM CHANGE PERCENT LIMIT,Numeric,,7,4,Maximum amount the interest rate may increase or decrease for any one adjustment period of the adjustable mortgage. Limit on interest rate change for any single adjustment.
721,FOURTH POSITION MORTGAGE ARM INITIAL CHANGE MAX PERCENT,Numeric,,7,4,Maximum interest rate the adjustable mortgage loan rate can increase from the initial interest rate as per the recorded loan documents. Maximum allowable interest rate indicated on initial reset.
722,FOURTH POSITION MORTGAGE ARM LOOKBACK PERIOD,Numeric,,3,,The number of days back from interest rate change date to acquire index value.
723,FOURTH POSITION MORTGAGE ARM PAYMENT CHANGE DATE,Numeric,,8,,Date of payment change (if different than interest rate change date). Format: YYYYMMDD.
724,FOURTH POSITION MORTGAGE ARM PAY OPTION INDICATOR,Numeric,,1,,"CoreLogic standardized flag that indicates if the mortgage loan has payment options such as interest only, interest and principal or interest and principal with a lump sum. '0 or null = Not Applicable, 1 = Applicable'."
725,FOURTH POSITION MORTGAGE ARM INTEREST ONLY INDICATOR,Numeric,,1,,"CoreLogic standardized flag that indicates the mortgage loan is an interest only payment loan. '0 or null = Not Applicable, 1 = Applicable'."
726,FOURTH POSITION MORTGAGE ARM NEGATIVE AMORTIZATION INDICATOR,Numeric,,1,,"CoreLogic standardized flag that indicates if the mortgage loan has a negative amortization clause. '0 or null = Not Applicable, 1 = Applicable'."
FOURTH POSITION ORIGINATION LENDER,,,,,,
727,FOURTH POSITION LENDER COMPANY CODE,AlphaNumeric,,10,,"CoreLogic standardized lender code that identifies the mortgage lender (e.g., Bank of America = 000003)."
728,FOURTH POSITION LENDER COMPANY NAME,AlphaNumeric,,60,,CoreLogic proprietary and standardized name of lender from CoreLogic proprietary Lender Code table.
729,FOURTH POSITION LENDER FULL NAME,AlphaNumeric,,60,,Full name of Lender as recorded on the original document when no CoreLogic Lender Company Code exists.
730,FOURTH POSITION LENDER LAST NAME,AlphaNumeric,,32,,Name of Lender's Last Name as recorded on the original document when Lender is a Private Party.
731,FOURTH POSITION LENDER FIRST NAME,AlphaNumeric,,60,,Name of Lender's First Name as recorded on the original document when Lender is a Private Party.
732,FOURTH POSITION LENDER ADDRESS,AlphaNumeric,,60,,Address of the Lender as recorded on the original document.
733,FOURTH POSITION LENDER CITY,AlphaNumeric,,40,,Lender City as recorded on the original document.
734,FOURTH POSITION LENDER STATE,AlphaNumeric,,2,,Lender State as recorded on the original document.
735,FOURTH POSITION LENDER ZIP CODE,AlphaNumeric,,9,,Lender ZIP code as recorded on the original document.
FOURTH POSITION CURRENT OPEN LIEN LENDER,,,,,,
736,FOURTH POSITION CURRENTLY ASSIGNED LENDER COMPANY NAME,AlphaNumeric,,60,,Name of current assigned lender for the open lien.
737,FOURTH POSITION CURRENTLY ASSIGNED LENDER COMPANY CODE,AlphaNumeric,,10,,"CoreLogic standardized lender code of current assigned lender for the open lien (e.g., Bank of America = 000003)."
738,FOURTH POSITION CURRENTLY ASSIGNED LENDER LAST NAME,AlphaNumeric,,32,,Name of Lender's Last Name of current assigned lender for the open lien.
739,FOURTH POSITION CURRENTLY ASSIGNED LENDER FIRST NAME,AlphaNumeric,,60,,Name of Lender's First Name of current assigned lender for the open lien.
740,FOURTH POSITION CURRENTLY ASSIGNED LENDER ADDRESS,AlphaNumeric,,60,,Address of the Lender of current assigned lender for the open lien.
741,FOURTH POSITION CURRENTLY ASSIGNED LENDER CITY,AlphaNumeric,,40,,Lender City of current assigned lender for the open lien.
742,FOURTH POSITION CURRENTLY ASSIGNED LENDER STATE,AlphaNumeric,,2,,Lender State of current assigned lender for the open lien.
743,FOURTH POSITION CURRENTLY ASSIGNED LENDER ZIP CODE,AlphaNumeric,,9,,Lender ZIP code of current assigned lender for the open lien.
RENT AMOUNT MODEL,,,,,,
744,ESTIMATED RENTAL VALUE,Numeric,,10,,Estimated rental value of the property.
745,ESTIMATED RENTAL VALUE HIGH,Numeric,,9,2,Prediction Interval – Upper Limit. Calculation is: Estimated rental value + (Forecast Standard Deviation * Estimated rental value of the property). Example: 2000 + (0.1 * 2000) = 2200
746,ESTIMATED RENTAL VALUE LOW,Numeric,,9,2,Prediction Interval – Lower Limit. Calculation is: Estimated rental value – (Forecast Standard Deviation * Estimated rental value of the property). Example: 2000 - (0.1 * 2000) = 1800
747,ESTIMATED RENTAL FORECAST STANDARD DEVIATION SCORE,Numeric,,22,20,Estimated Rental Forecast Standard Deviation - (Actual Rental value will fall within +/- one FSD of the estimated rental value 68 percent of the time.)
748,ESTIMATED RENT AMOUNT MODEL RUN DATE,Numeric,,8,,Date that the Rent Amount Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
749,CAP RATE,Numeric,,9,4,Capitalization rate is the ratio between the net operating income (NOI) (e.g. expected annual income produced by the property) divided by its capital cost or value (e.g. the original price paid to buy the asset) or alternatively its current market value. Used by investors to estimate the return on an investment.
PROPENSITY SCORE - PURCHASE MORTGAGE MODEL,,,,,,
750,PURCHASE MORTGAGE MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household applying for a purchase mortgage within the next six months. The higher the number the more likely the prediction will occur.
751,PURCHASE MORTGAGE MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - LIST FOR SALE MODEL,,,,,,
752,LIST FOR SALE MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household listing the property for sale within the next six months. The higher the number the more likely the prediction will occur.
753,LIST FOR SALE MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - LIST FOR RENT MODEL,,,,,,
754,LIST TO RENT MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household listing the property for rent within the next six months. The higher the number the more likely the prediction will occur.
755,LIST TO RENT MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - HELOC MODEL,,,,,,
756,HELOC MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of all properties obtaining a HELOC (Home Equity Line of Credit) or HELOAN (Home Equity Loan) within the next six months. The higher the number the more likely the prediction will occur.
757,HELOC MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - REFINANCE MODEL,,,,,,
758,REFINANCE MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household obtaining refinance transactions within the next six months. The higher the number the more likely the prediction will occur.
759,REFINANCE MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
TAX_V2 - PRIOR01,,,,,,
760,PRIOR01 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
